timestamp,pressure_van1,pressure_van2
2025-08-21 00:14:12.833,0.0,3.24
2025-08-21 00:14:12.938,0.0,0.0
2025-08-21 00:14:13.043,0.0,0.0
2025-08-21 00:14:13.147,0.0,0.0
2025-08-21 00:14:13.252,0.0,0.0
2025-08-21 00:14:13.357,0.0,0.0
2025-08-21 00:14:13.462,0.0,0.0
2025-08-21 00:14:13.566,0.0,0.0
2025-08-21 00:14:13.671,0.0,0.0
2025-08-21 00:14:13.776,0.0,0.0
2025-08-21 00:14:13.880,0.0,0.0
2025-08-21 00:14:13.985,0.0,1.59
2025-08-21 00:14:14.090,0.0,0.0
2025-08-21 00:14:14.195,0.0,1.71
2025-08-21 00:14:14.300,0.0,0.0
2025-08-21 00:14:14.404,0.0,0.0
2025-08-21 00:14:14.509,0.0,0.0
2025-08-21 00:14:14.614,0.0,0.0
2025-08-21 00:14:14.719,0.0,0.0
2025-08-21 00:14:14.823,0.0,0.0
2025-08-21 00:14:14.928,0.0,0.0
2025-08-21 00:14:15.033,0.0,0.0
2025-08-21 00:14:15.138,0.0,0.0
2025-08-21 00:14:15.243,0.0,0.0
2025-08-21 00:14:15.347,0.0,0.0
2025-08-21 00:14:15.452,0.0,0.0
2025-08-21 00:14:15.556,0.0,0.0
2025-08-21 00:14:15.661,0.0,0.0
2025-08-21 00:14:15.766,0.0,0.0
2025-08-21 00:14:15.871,0.0,0.0
2025-08-21 00:14:15.975,0.0,0.0
2025-08-21 00:14:16.080,0.0,0.0
2025-08-21 00:14:16.185,0.0,0.0
2025-08-21 00:14:16.289,0.0,0.0
2025-08-21 00:14:16.394,0.0,0.0
2025-08-21 00:14:16.499,0.0,0.0
2025-08-21 00:14:16.604,0.0,1.82
2025-08-21 00:14:16.709,0.0,0.0
2025-08-21 00:14:16.813,0.0,0.0
2025-08-21 00:14:16.918,0.0,0.0
2025-08-21 00:14:17.023,0.0,1.97
2025-08-21 00:14:17.128,0.0,0.0
2025-08-21 00:14:17.233,0.0,0.0
2025-08-21 00:14:17.337,0.0,0.0
2025-08-21 00:14:17.442,0.0,0.0
2025-08-21 00:14:17.547,0.0,0.0
2025-08-21 00:14:17.652,0.0,0.0
2025-08-21 00:14:17.757,0.0,0.0
2025-08-21 00:14:17.862,0.0,0.0
2025-08-21 00:14:17.966,0.0,0.0
2025-08-21 00:14:18.071,0.0,2.7
2025-08-21 00:14:18.176,0.0,2.0
2025-08-21 00:14:18.281,0.0,0.0
2025-08-21 00:14:18.386,0.0,0.0
2025-08-21 00:14:18.491,0.0,0.0
2025-08-21 00:14:18.596,0.0,2.04
2025-08-21 00:14:18.700,0.0,0.0
2025-08-21 00:14:18.805,0.0,0.0
2025-08-21 00:14:18.910,0.0,0.0
2025-08-21 00:14:19.015,0.0,2.01
2025-08-21 00:14:19.120,0.0,2.04
2025-08-21 00:14:19.224,0.0,0.0
2025-08-21 00:14:19.329,0.0,0.0
2025-08-21 00:14:19.434,0.0,0.0
2025-08-21 00:14:19.538,0.0,0.0
2025-08-21 00:14:19.643,0.0,0.0
2025-08-21 00:14:19.748,0.0,1.09
2025-08-21 00:14:19.853,0.0,2.2
2025-08-21 00:14:19.957,0.0,0.0
2025-08-21 00:14:20.062,0.0,0.0
2025-08-21 00:14:20.166,0.0,0.0
2025-08-21 00:14:20.271,0.0,2.19
2025-08-21 00:14:20.376,0.0,0.0
2025-08-21 00:14:20.481,0.0,0.0
2025-08-21 00:14:20.585,0.0,0.0
2025-08-21 00:14:20.690,0.0,1.73
2025-08-21 00:14:20.795,0.0,0.0
2025-08-21 00:14:20.900,0.0,1.59
2025-08-21 00:14:21.005,0.0,0.0
2025-08-21 00:14:21.110,0.0,2.16
2025-08-21 00:14:21.214,0.0,0.0
2025-08-21 00:14:21.320,1.08,0.0
2025-08-21 00:14:21.424,0.0,0.0
2025-08-21 00:14:21.530,0.0,0.0
2025-08-21 00:14:21.634,1.2,0.0
2025-08-21 00:14:21.739,0.0,0.0
2025-08-21 00:14:21.844,0.0,0.0
2025-08-21 00:14:21.948,0.0,1.84
2025-08-21 00:14:22.053,0.0,0.0
2025-08-21 00:14:22.158,0.0,0.0
2025-08-21 00:14:22.263,0.0,0.0
2025-08-21 00:14:22.367,0.0,0.0
2025-08-21 00:14:22.472,0.0,0.0
2025-08-21 00:14:22.577,0.0,0.0
2025-08-21 00:14:22.682,0.0,0.0
2025-08-21 00:14:22.787,0.0,0.0
2025-08-21 00:14:22.892,0.0,6.06
2025-08-21 00:14:22.997,0.0,0.0
2025-08-21 00:14:23.102,0.0,0.0
2025-08-21 00:14:23.206,0.0,0.0
2025-08-21 00:14:23.311,0.0,1.8
2025-08-21 00:14:23.415,0.0,0.0
2025-08-21 00:14:23.520,0.0,0.0
2025-08-21 00:14:23.625,0.0,0.0
2025-08-21 00:14:23.729,0.0,0.0
2025-08-21 00:14:23.834,0.0,0.0
2025-08-21 00:14:23.939,0.0,0.0
2025-08-21 00:14:24.044,0.0,0.0
2025-08-21 00:14:24.149,0.0,1.82
2025-08-21 00:14:24.253,0.0,0.0
2025-08-21 00:14:24.358,0.0,3.34
2025-08-21 00:14:24.463,0.0,0.0
2025-08-21 00:14:24.562,0.0,0.0
2025-08-21 00:14:24.668,0.0,0.0
2025-08-21 00:14:24.772,0.0,0.0
2025-08-21 00:14:24.877,0.0,0.0
2025-08-21 00:14:24.982,0.0,0.0
2025-08-21 00:14:25.087,0.0,1.64
2025-08-21 00:14:25.191,0.0,0.0
2025-08-21 00:14:25.296,0.0,2.03
2025-08-21 00:14:25.401,0.0,0.0
2025-08-21 00:14:25.505,0.0,0.0
2025-08-21 00:14:25.610,0.0,0.0
2025-08-21 00:14:25.715,0.0,0.0
2025-08-21 00:14:25.819,0.0,0.0
2025-08-21 00:14:25.924,0.0,0.0
2025-08-21 00:14:26.029,0.0,2.72
2025-08-21 00:14:26.134,0.0,0.0
2025-08-21 00:14:26.238,0.0,0.0
2025-08-21 00:14:26.343,0.0,0.0
2025-08-21 00:14:26.447,0.0,0.0
2025-08-21 00:14:26.552,0.0,2.18
2025-08-21 00:14:26.657,0.0,1.36
2025-08-21 00:14:26.761,0.0,0.0
2025-08-21 00:14:26.866,0.0,2.44
2025-08-21 00:14:26.971,0.0,0.0
2025-08-21 00:14:27.076,0.0,0.0
2025-08-21 00:14:27.181,0.0,1.49
2025-08-21 00:14:27.285,0.0,0.0
2025-08-21 00:14:27.390,0.0,2.58
2025-08-21 00:14:27.495,0.0,0.0
2025-08-21 00:14:27.600,0.0,0.0
2025-08-21 00:14:27.705,0.0,5.45
2025-08-21 00:14:27.810,0.0,1.44
2025-08-21 00:14:27.915,0.0,0.0
2025-08-21 00:14:28.020,0.0,4.72
2025-08-21 00:14:28.125,0.0,0.0
2025-08-21 00:14:28.229,0.0,0.0
2025-08-21 00:14:28.334,0.0,0.0
2025-08-21 00:14:28.439,0.0,0.0
2025-08-21 00:14:28.544,0.0,0.0
2025-08-21 00:14:28.649,0.0,1.92
2025-08-21 00:14:28.753,0.0,0.0
2025-08-21 00:14:28.858,0.0,0.0
2025-08-21 00:14:28.963,0.0,0.0
2025-08-21 00:14:29.068,0.0,0.0
2025-08-21 00:14:29.172,1.43,0.0
2025-08-21 00:14:29.277,0.0,0.0
2025-08-21 00:14:29.382,0.0,0.0
2025-08-21 00:14:29.487,0.0,0.0
2025-08-21 00:14:29.592,0.0,0.0
2025-08-21 00:14:29.697,0.0,0.0
2025-08-21 00:14:29.802,0.0,0.0
2025-08-21 00:14:29.906,0.0,0.0
2025-08-21 00:14:30.011,0.0,0.0
2025-08-21 00:14:30.115,0.0,0.0
2025-08-21 00:14:30.220,0.0,5.0
2025-08-21 00:14:30.325,0.0,0.0
2025-08-21 00:14:30.430,0.0,0.0
2025-08-21 00:14:30.535,0.0,0.0
2025-08-21 00:14:30.639,0.0,5.49
2025-08-21 00:14:30.744,0.0,1.21
2025-08-21 00:14:30.849,0.0,0.0
2025-08-21 00:14:30.954,0.0,0.0
2025-08-21 00:14:31.059,0.0,2.51
2025-08-21 00:14:31.164,0.0,0.0
2025-08-21 00:14:31.268,0.0,0.0
2025-08-21 00:14:31.373,0.0,3.21
2025-08-21 00:14:31.478,0.0,0.0
2025-08-21 00:14:31.582,0.0,0.0
2025-08-21 00:14:31.687,0.0,0.0
2025-08-21 00:14:31.792,0.0,2.82
2025-08-21 00:14:31.896,0.0,0.0
2025-08-21 00:14:32.001,0.0,1.56
2025-08-21 00:14:32.106,0.0,0.0
2025-08-21 00:14:32.211,0.0,1.42
2025-08-21 00:14:32.315,0.0,0.0
2025-08-21 00:14:32.420,0.0,0.0
2025-08-21 00:14:32.525,0.0,0.0
2025-08-21 00:14:32.629,0.0,0.0
2025-08-21 00:14:32.734,0.0,0.0
2025-08-21 00:14:32.839,0.0,0.0
2025-08-21 00:14:32.944,0.0,0.0
2025-08-21 00:14:33.048,0.0,0.0
2025-08-21 00:14:33.153,0.0,0.0
2025-08-21 00:14:33.258,0.0,0.0
2025-08-21 00:14:33.362,0.0,0.0
2025-08-21 00:14:33.467,0.0,0.0
2025-08-21 00:14:33.572,0.0,0.0
2025-08-21 00:14:33.676,0.0,0.0
2025-08-21 00:14:33.781,0.0,0.0
2025-08-21 00:14:33.886,0.0,2.94
2025-08-21 00:14:33.991,0.0,0.0
2025-08-21 00:14:34.096,0.0,1.95
2025-08-21 00:14:34.201,0.0,1.28
2025-08-21 00:14:34.306,0.0,0.0
2025-08-21 00:14:34.410,0.0,0.0
2025-08-21 00:14:34.516,0.0,3.0
2025-08-21 00:14:34.621,0.0,0.0
2025-08-21 00:14:34.725,0.0,0.0
2025-08-21 00:14:34.830,0.0,0.0
2025-08-21 00:14:34.935,0.0,2.86
2025-08-21 00:14:35.040,0.0,0.0
2025-08-21 00:14:35.145,0.0,0.0
2025-08-21 00:14:35.249,0.0,0.0
2025-08-21 00:14:35.354,0.0,0.0
2025-08-21 00:14:35.459,0.0,0.0
2025-08-21 00:14:35.564,0.0,0.0
2025-08-21 00:14:35.668,0.0,0.0
2025-08-21 00:14:35.773,0.0,0.0
2025-08-21 00:14:35.877,0.0,0.0
2025-08-21 00:14:35.982,0.0,1.11
2025-08-21 00:14:36.087,0.0,0.0
2025-08-21 00:14:36.191,0.0,0.0
2025-08-21 00:14:36.296,0.0,0.0
2025-08-21 00:14:36.401,0.0,0.0
2025-08-21 00:14:36.506,0.0,0.0
2025-08-21 00:14:36.611,0.0,0.0
2025-08-21 00:14:36.715,0.0,2.49
2025-08-21 00:14:36.820,0.0,0.0
2025-08-21 00:14:36.925,0.0,0.0
2025-08-21 00:14:37.029,0.0,0.0
2025-08-21 00:14:37.134,0.0,2.15
2025-08-21 00:14:37.239,0.0,0.0
2025-08-21 00:14:37.344,0.0,0.0
2025-08-21 00:14:37.448,0.0,0.0
2025-08-21 00:14:37.553,0.0,0.0
2025-08-21 00:14:37.657,0.0,0.0
2025-08-21 00:14:37.762,0.0,0.0
2025-08-21 00:14:37.867,0.0,2.56
2025-08-21 00:14:37.972,0.0,3.99
2025-08-21 00:14:38.077,0.0,0.0
2025-08-21 00:14:38.181,0.0,0.0
2025-08-21 00:14:38.286,0.0,1.4
2025-08-21 00:14:38.391,0.0,1.93
2025-08-21 00:14:38.496,0.0,0.0
2025-08-21 00:14:38.601,0.0,0.0
2025-08-21 00:14:38.706,0.0,0.0
2025-08-21 00:14:38.810,0.0,0.0
2025-08-21 00:14:38.915,0.0,0.0
2025-08-21 00:14:39.019,0.0,3.35
2025-08-21 00:14:39.124,0.0,0.0
2025-08-21 00:14:39.229,0.0,0.0
2025-08-21 00:14:39.334,0.0,0.0
2025-08-21 00:14:39.439,0.0,0.0
2025-08-21 00:14:39.543,0.0,0.0
2025-08-21 00:14:39.648,1.22,0.0
2025-08-21 00:14:39.753,0.0,0.0
2025-08-21 00:14:39.858,0.0,0.0
2025-08-21 00:14:39.963,0.0,0.0
2025-08-21 00:14:40.067,0.0,0.0
2025-08-21 00:14:40.172,0.0,0.0
2025-08-21 00:14:40.277,0.0,0.0
2025-08-21 00:14:40.382,0.0,0.0
2025-08-21 00:14:40.487,0.0,0.0
2025-08-21 00:14:40.591,0.0,0.0
2025-08-21 00:14:40.696,0.0,0.0
2025-08-21 00:14:40.801,0.0,0.0
2025-08-21 00:14:40.905,0.0,0.0
2025-08-21 00:14:41.010,0.0,0.0
2025-08-21 00:14:41.115,0.0,0.0
2025-08-21 00:14:41.219,0.0,0.0
2025-08-21 00:14:41.324,0.0,0.0
2025-08-21 00:14:41.429,0.0,0.0
2025-08-21 00:14:41.534,0.0,0.0
2025-08-21 00:14:41.639,0.0,0.0
2025-08-21 00:14:41.743,0.0,2.25
2025-08-21 00:14:41.848,0.0,0.0
2025-08-21 00:14:41.953,0.0,0.0
2025-08-21 00:14:42.057,0.0,2.44
2025-08-21 00:14:42.162,0.0,0.0
2025-08-21 00:14:42.267,0.0,0.0
2025-08-21 00:14:42.372,0.0,0.0
2025-08-21 00:14:42.476,0.0,0.0
2025-08-21 00:14:42.581,0.0,1.71
2025-08-21 00:14:42.686,0.0,0.0
2025-08-21 00:14:42.790,0.0,0.0
2025-08-21 00:14:42.895,0.0,0.0
2025-08-21 00:14:43.000,0.0,0.0
2025-08-21 00:14:43.105,0.0,0.0
2025-08-21 00:14:43.209,0.0,0.0
2025-08-21 00:14:43.314,1.1,0.0
2025-08-21 00:14:43.419,0.0,0.0
2025-08-21 00:14:43.524,0.0,0.0
2025-08-21 00:14:43.628,0.0,0.0
2025-08-21 00:14:43.733,0.0,3.12
2025-08-21 00:14:43.838,0.0,0.0
2025-08-21 00:14:43.943,0.0,0.0
2025-08-21 00:14:44.047,0.0,0.0
